"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","dnt_is_foreign","dnt_objectType_encoded","sizeAssets","debtor_ua_firstname","debtor_ukr_firstname","organization_ua_company_name","organization_eng_company_code","person","assetsCurrency","debtor_eng_sameRegLivingAddress","organization_ukr_company_name","debtor_ua_lastname","organization_extendedstatus","objectType","dnt_sizeAssets_hidden","organization_ukr_company_address","otherObjectType","organization_eng_company_name","debtor_ua_middlename","debtor_eng_firstname","organization_eng_company_address","organization_ua_company_code","iteration","organization","organization_type","debtor_ukr_lastname","debtor_eng_lastname","debtor_eng_middlename","debtor_ukr_middlename","debtor_ua_sameRegLivingAddress","object_id","ownershipType","otherOwnership","percent.ownership","organization_ua_company_name_extendedstatus","organization_ua_company_code_extendedstatus","sizeAssets_extendedstatus","otherObjectType_extendedstatus","organization_eng_company_code_extendedstatus","assetsCurrency_extendedstatus","organization_eng_company_name_extendedstatus","organization_ukr_company_name_extendedstatus","organization_eng_company_address_extendedstatus","organization_ukr_company_address_extendedstatus","declarant","subjectRelation","in_hryvnias"
"Співаковський Олександр Володимирович","Верховна Рада України","народний депутат України","nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Співаковський","FALSE","Володимирович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Олександр","FALSE","cash",17000,"","","","","1476703676245","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1477313210431","","","","","","","","1477313210431","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Петухова Любов Євгенівна","дружина",477142.79
"Співаковський Олександр Володимирович","Верховна Рада України","народний депутат України","nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Співаковський","FALSE","Володимирович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Олександр","FALSE","cash",550000,"","","","","1","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1477313173375","","","","","","","","1477313173375","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Співаковський Олександр Володимирович",NA,550000
"Співаковський Олександр Володимирович","Верховна Рада України","народний депутат України","nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Співаковський","FALSE","Володимирович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Олександр","FALSE","bank",1929,"","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦІЙНИЙ БАНК ""ПРИВАТБАНК""","","1","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14360570","1519057243638","j","Юридична особа, зареєстрована в Україні","","","","","","1519057243638","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Співаковський Олександр Володимирович",NA,64612.67
"Співаковський Олександр Володимирович","Верховна Рада України","народний депутат України","nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Співаковський","FALSE","Володимирович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Олександр","FALSE","cash",65000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1477313111206","","","","","","","","1477313111206","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Співаковський Олександр Володимирович",NA,1824369.49
"Співаковський Олександр Володимирович","Верховна Рада України","народний депутат України","nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Співаковський","FALSE","Володимирович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2756ea8c-d706-4c90-b6d5-a173aabf5a3d","Олександр","FALSE","bank",80005,"","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦІЙНИЙ БАНК ""ПРИВАТБАНК""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14360570","1519057057151","j","Юридична особа, зареєстрована в Україні","","","","","","1519057057151","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Співаковський Олександр Володимирович",NA,2245518.18
"Спориш Іван Дмитрович","Верховна рада України","народний депутат України","nacp_07287eca-4b27-4a34-82cd-b0dd2861770e","Спориш","TRUE","Дмитрович",2018-03-15,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_07287eca-4b27-4a34-82cd-b0dd2861770e","Іван","FALSE","bank",108000,"","","Томашпільське відділення ПАТ Райффайзенбанк Аваль","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14305909","1477049798858","j","Юридична особа, зареєстрована в Україні","","","","","","1477049798858","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Спориш Іван Дмитрович",NA,108000
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","bank",7,"","","Публічне акціонерне товариство ""БАНК КРЕДИТ ДНІПРО""","","1476090512919","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14352406","1477549562442","j","Юридична особа, зареєстрована в Україні","","","","","","1477549562442","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Світлана Степанівна","дружина",196.47
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","bank",12531,"","","Публічне акціонерне товариство Комерційний банк ""ПРИВАТБАНК""","","1476090512919","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14360570","1490797382168","j","Юридична особа, зареєстрована в Україні","","","","","","1490797382168","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Світлана Степанівна","дружина",12531
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","cash",18000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1477054538295","","","","","","","","1477054538295","Спільна власність","",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Віталій Филимонович",NA,505210.01
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","bank",29683,"","","Публічне акціонерне товариство ""БАНК КРЕДИТ ДНІПРО""","","1476090512919","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14352406","1522136607353","j","Юридична особа, зареєстрована в Україні","","","","","","1522136607353","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Світлана Степанівна","дружина",29683
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","bank",76394,"","","Публічне акціонерне товариство ""Райффайзен Банк Аваль""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14305909","1476888018013","j","Юридична особа, зареєстрована в Україні","","","","","","1476888018013","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Віталій Филимонович",NA,76394
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","cash",15000,"","","","","1","EUR","","","","1","Готівкові кошти","FALSE","","","","","","","","1477550123443","","","","","","","","1477550123443","Спільна власність","",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Віталій Филимонович",NA,502431.36
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","cash",790000,"","","","","1","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1477550228234","","","","","","","","1477550228234","Спільна власність","",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Віталій Филимонович",NA,790000
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","bank",1142,"","","Публічне акціонерне товариство ""Райффайзен Банк Аваль""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14305909","1476887666638","j","Юридична особа, зареєстрована в Україні","","","","","","1476887666638","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Віталій Филимонович",NA,32052.77
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","other",112000,"","","","","1","UAH","","","","1","Інше","FALSE","","борг фізичної особи Блажевського Сергія Дмитровича (згідно з розпискою)","","","","","","1476888545061","","","","","","","","1476888545061","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Віталій Филимонович",NA,112000
"Сташук Віталій Филимонович","Верховна Рада України","народний депутат України","nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Сташук","FALSE","Филимонович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_75d6bd9f-8525-4610-b1fa-1d8c503be3c4","Віталій","FALSE","bank",1870,"","","Публічне акціонерне товариство ""БАНК КРЕДИТ ДНІПРО""","","1476090512919","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14352406","1477549799860","j","Юридична особа, зареєстрована в Україні","","","","","","1477549799860","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сташук Світлана Степанівна","дружина",62636.44
"Стеценко Дмитро Олександрович","Управління справами Верховної Ради України","Народний депутат України","nacp_82ec7bdc-7a08-47e1-8d10-f76fcdba658e","Стеценко","FALSE","Олександрович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82ec7bdc-7a08-47e1-8d10-f76fcdba658e","Дмитро","FALSE","cash",51000,"","","","","1490355075450","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1490732198516","","","","","","","","1490732198516","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Стеценко Людмила Анатоліївна","дружина",51000
"Стеценко Дмитро Олександрович","Управління справами Верховної Ради України","Народний депутат України","nacp_82ec7bdc-7a08-47e1-8d10-f76fcdba658e","Стеценко","FALSE","Олександрович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82ec7bdc-7a08-47e1-8d10-f76fcdba658e","Дмитро","FALSE","bank",710,"","","АТ ОЩАДБАНК","","1490355075450","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","00032129","1521478378222","j","Юридична особа, зареєстрована в Україні","","","","","","1521478378222","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Стеценко Людмила Анатоліївна","дружина",710
"Стеценко Дмитро Олександрович","Управління справами Верховної Ради України","Народний депутат України","nacp_82ec7bdc-7a08-47e1-8d10-f76fcdba658e","Стеценко","FALSE","Олександрович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82ec7bdc-7a08-47e1-8d10-f76fcdba658e","Дмитро","FALSE","bank",18834,"","","АТ ОЩАДБАНК","","1490355075450","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","00032129","1521478467264","j","Юридична особа, зареєстрована в Україні","","","","","","1521478467264","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Стеценко Людмила Анатоліївна","дружина",18834
"Стеценко Дмитро Олександрович","Управління справами Верховної Ради України","Народний депутат України","nacp_82ec7bdc-7a08-47e1-8d10-f76fcdba658e","Стеценко","FALSE","Олександрович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82ec7bdc-7a08-47e1-8d10-f76fcdba658e","Дмитро","FALSE","cash",49000,"","","","","1490355075450","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1521647397910","","","","","","","","1521647397910","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Стеценко Людмила Анатоліївна","дружина",49000
"Сугоняко Олександр Леонідович","Верховна Рада України","Народний депутат України","nacp_24797654-6cec-430c-8fe2-b575b5ea0d99","Сугоняко","FALSE","Леонідович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_24797654-6cec-430c-8fe2-b575b5ea0d99","Олександр","FALSE","cash",12000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1477645889305","","","","","","","","1477645889305","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сугоняко Олександр Леонідович",NA,336806.68
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","other",4800000,"","","ЗНВКІФ ""АНЕСТ ПРОПЕРТІЗ""","","1","UAH","","","",NA,"Інше","FALSE","","внесок до статутного капіталу ","","","","","41183808","1521794950830","j","Юридична особа, зареєстрована в Україні","","","","","","1521794950830","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA,4800000
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","bank",1093,"","","ПАТ ""АСВІО БАНК""","","1","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","09809192","1490894495704","j","Юридична особа, зареєстрована в Україні","","","","","","1490894495704","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA,36610.5
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","cash",1337900,"","","","","1","EUR","","","","1","Готівкові кошти","FALSE","","","","","","","","1477864371808","","","","","","","","1477864371808","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA,44813527.77
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","bank",1163,"","","ПАТ ""АСВІО БАНК""","","1477646818556","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","09809192","1490894630381","j","Юридична особа, зареєстрована в Україні","","","","","","1490894630381","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олена Леонідівна","дружина",38955.18
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","lend",2840000,"","","","","1","USD","","","","1","Кошти, позичені третім особам","FALSE","","","","","","","","1477864226875","","","","","","","","1477864226875","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA,79710913.32
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","cash",200000,"","","","","1","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1490951759766","","","","","","","","1490951759766","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA,200000
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","bank",600000,"","","ПАТ ""АСВІО БАНК""","","1477646818556","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","09809192","1477864467334","j","Юридична особа, зареєстрована в Україні","","","","","","1477864467334","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олена Леонідівна","дружина",16840333.8
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","bank",298736,"","","ПАТ ""АСВІО БАНК""","","1477646818556","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","09809192","1490895436801","j","Юридична особа, зареєстрована в Україні","","","","","","1490895436801","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олена Леонідівна","дружина",298736
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","bank",6699523,"","","ПАТ ""АСВІО БАНК""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","09809192","1477863952839","j","Юридична особа, зареєстрована в Україні","","","","","","1477863952839","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA,6699523
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","bank",26,"","","ПАТ ""АСВІО БАНК""","","1477646818556","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","09809192","1490894572781","j","Юридична особа, зареєстрована в Україні","","","","","","1490894572781","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олена Леонідівна","дружина",729.75
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","lend",21800000,"","","","","1","UAH","","","","1","Кошти, позичені третім особам","FALSE","","","","","","","","1490896648463","","","","","","","","1490896648463","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA,21800000
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","cash",2550000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1477864315984","","","","","","","","1477864315984","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA,71571418.65
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","FALSE","bank",48352,"","","ПАТ ""АСВІО БАНК""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","09809192","1477864181771","j","Юридична особа, зареєстрована в Україні","","","","","","1477864181771","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA,1357106.37
"Суслова Ірина Миколаївна","Верховна Рада України","Народний депутат України, голова підкомітету з питань гендерної рівності і недискримінації Комітету Верховної Ради України з питань прав людини, національних меншин і міжнаціональних відносин","nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Суслова","TRUE","Миколаївна",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Ірина","FALSE","lend",100000,"","","","","1490396493587","USD","","","","1","Кошти, позичені третім особам","FALSE","","","","","","","","1490738153513","","","","","","","","1490738153513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Кріль Роман Володимирович","чоловік",2806722.3
"Суслова Ірина Миколаївна","Верховна Рада України","Народний депутат України, голова підкомітету з питань гендерної рівності і недискримінації Комітету Верховної Ради України з питань прав людини, національних меншин і міжнаціональних відносин","nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Суслова","TRUE","Миколаївна",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Ірина","FALSE","cash",300000,"","","","","1490396493587","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1490737891609","","","","","","","","1490737891609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Кріль Роман Володимирович","чоловік",300000
"Суслова Ірина Миколаївна","Верховна Рада України","Народний депутат України, голова підкомітету з питань гендерної рівності і недискримінації Комітету Верховної Ради України з питань прав людини, національних меншин і міжнаціональних відносин","nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Суслова","TRUE","Миколаївна",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Ірина","FALSE","bank",645,"","","Публічне акціонерне товариство ""Райффайзен Банк Аваль""","","1","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14305909","1521468362254","j","Юридична особа, зареєстрована в Україні","","","","","","1521468362254","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Суслова Ірина Миколаївна",NA,21604.55
"Суслова Ірина Миколаївна","Верховна Рада України","Народний депутат України, голова підкомітету з питань гендерної рівності і недискримінації Комітету Верховної Ради України з питань прав людини, національних меншин і міжнаціональних відносин","nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Суслова","TRUE","Миколаївна",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Ірина","FALSE","cash",53000,"","","","","1490396493587","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1490737657316","","","","","","","","1490737657316","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Кріль Роман Володимирович","чоловік",1487562.82
"Суслова Ірина Миколаївна","Верховна Рада України","Народний депутат України, голова підкомітету з питань гендерної рівності і недискримінації Комітету Верховної Ради України з питань прав людини, національних меншин і міжнаціональних відносин","nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Суслова","TRUE","Миколаївна",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Ірина","FALSE","bank",10827,"","","Публічне акціонерне товариство ""Райффайзен Банк Аваль""","","1490396493587","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14305909","1490738656131","j","Юридична особа, зареєстрована в Україні","","","","","","1490738656131","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Кріль Роман Володимирович","чоловік",10827
"Суслова Ірина Миколаївна","Верховна Рада України","Народний депутат України, голова підкомітету з питань гендерної рівності і недискримінації Комітету Верховної Ради України з питань прав людини, національних меншин і міжнаціональних відносин","nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Суслова","TRUE","Миколаївна",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c48c7d86-99ac-47dd-80e9-62ed32f077af","Ірина","FALSE","cash",56000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1490404963330","","","","","","","","1490404963330","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Суслова Ірина Миколаївна",NA,1571764.49
"Сюмар Вікторія Петрівна","Верховна Рада України","Народний депутат України, Голова комітету з питань свободи слова та інформаційної політики","nacp_c43682e2-b022-43d7-83d2-65fa4f6e3d8d","Сюмар","FALSE","Петрівна",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c43682e2-b022-43d7-83d2-65fa4f6e3d8d","Вікторія","FALSE","cash",2800040,"","","","","1","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1490900529428","","","","","","","","1490900529428","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сюмар Вікторія Петрівна",NA,2800040
