"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","dnt_costDate_hidden","costDate","dnt_objectType_encoded","model","otherObjectType","owningDate","dnt_graduationYear_hidden","object_identificationNumber_extendedstatus","person","graduationYear","iteration","brand","objectType","object_id","ownershipType","otherOwnership","percent.ownership","costDate_extendedstatus","model_extendedstatus","brand_extendedstatus","typeProperty","otherTypeProperty","graduationYear_extendedstatus","declarant","subjectRelation"
"Мирний Іван Миколайович","Верховна Рада України","Народний депутат України","nacp_881f73c3-6ffe-4c9a-9331-52c97b4c6289","Мирний","FALSE","Миколайович",2018-03-14,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_881f73c3-6ffe-4c9a-9331-52c97b4c6289","Іван","FALSE",609150,"car","528I","",2014-12-24,"FALSE",NA,"1477291797288","2013",NA,"BMW","Автомобіль легковий","1477293901272","Власність","",NA,NA,NA,NA,NA,NA,NA,"Мирна  Наталія Орестівна","дружина"
"Мирний Іван Миколайович","Верховна Рада України","Народний депутат України","nacp_881f73c3-6ffe-4c9a-9331-52c97b4c6289","Мирний","FALSE","Миколайович",2018-03-14,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_881f73c3-6ffe-4c9a-9331-52c97b4c6289","Іван","FALSE",400000,"car","multivan","",2015-06-17,"FALSE",NA,"1","2012",NA,"Volkswagen","Автомобіль легковий","1477293722901","Власність","",NA,NA,NA,NA,NA,NA,NA,"Мирний Іван Миколайович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"water_transport","250 CR","",2008-01-08,"FALSE","1","1","2008","1477616112013","Crownline","Водний засіб","1477616112013","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"water_transport","Utopia 205","",2006-01-09,"FALSE","1","1","2006","1477616514336","SEA-DOO BRP","Водний засіб","1477616514336","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","5301","",1998-04-08,"FALSE",NA,"1","1997","1477615778643","ЗИЛ","Автомобіль вантажний","1477615778643","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"car","OUTLANDER 3.0 AT","",2010-04-27,"FALSE",NA,"1","2009","1477615394442","MITSUBISHI","Автомобіль легковий","1477615394442","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","5337","",1998-09-12,"FALSE",NA,"1","1997","1477615110172","МАЗ","Автомобіль вантажний","1477615110172","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","5301","",1998-04-08,"FALSE",NA,"1","1997","1477615873295","ЗИЛ","Автомобіль вантажний","1477615873295","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","5301","",1998-05-20,"FALSE",NA,"1","1998","1477614805764","ЗИЛ","Автомобіль вантажний","1477614805764","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"car","X5","",2014-03-28,"FALSE",NA,"1477596233122","2014","1477614520653","BMW","Автомобіль легковий","1477614520653","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Ірина Анатоліївна","дружина"
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","5301","",1999-06-30,"FALSE",NA,"1","1999","1477615696834","ЗИЛ","Автомобіль вантажний","1477615696834","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"car","OUTLANDER 3.0 AT","",2010-04-22,"FALSE",NA,"1","2009","1477615267941","MITSUBISHI","Автомобіль легковий","1477615267941","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","5301","",1998-01-08,"FALSE",NA,"1477596233122","1997","1477614335762","ЗИЛ","Автомобіль вантажний","1477614335762","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Ірина Анатоліївна","дружина"
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","3307","",1997-02-12,"FALSE",NA,"1477596233122","1991","1477614232706","ГАЗ","Автомобіль вантажний","1477614232706","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Ірина Анатоліївна","дружина"
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"car","21099","",1999-10-29,"FALSE",NA,"1477596233122","1999","1477614427748","ВАЗ","Автомобіль легковий","1477614427748","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Ірина Анатоліївна","дружина"
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","6303","",1998-05-13,"FALSE",NA,"1","1998","1477614617547","МАЗ","Автомобіль вантажний","1477614617547","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"other","BOAT","Причіп",2010-08-13,"FALSE",NA,"1","2008","1477615955318","UMS","Інше","1477615955318","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"other","","Полупричіп",2006-07-20,"FALSE","1","1","2006","1477615195288","","Інше","1477615195288","Власність","",NA,"2","1","1",NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","6303","",1998-05-13,"FALSE",NA,"1","1998","1477614714807","МАЗ","Автомобіль вантажний","1477614714807","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","5301","",1998-05-20,"FALSE",NA,"1","1998","1477614925889","ЗИЛ","Автомобіль вантажний","1477614925889","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"car","GL 350 CDI 4 MATIC","",2017-01-24,"FALSE",NA,"1","2014","1490808229293","MERCEDES-BENZ","Автомобіль легковий","1490808229293",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Мисик","FALSE","Юрійович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Володимир","TRUE",0,"truck","3307","",1999-06-03,"FALSE",NA,"1","1993","1477615608707","ГАЗ","Автомобіль вантажний","1477615608707","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мірошниченко Юрій Романович","Верховна Рада України","Голова підкомітету з питань реформування пенітенціарної системи, діяльності органів виконання покарань та пробації Комітету Верховної Ради України з питань законодавчого забезпечення правоохоронної діяльності, народний депутат України","nacp_1f8984dd-bbe6-43de-9a37-28d9b50048eb","Мірошниченко","FALSE","Романович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1f8984dd-bbe6-43de-9a37-28d9b50048eb","Юрій","TRUE",0,"car","FJ CRUISER","",2009-11-04,"FALSE",NA,"1","2008",NA,"TOYOTA","Автомобіль легковий","1477051704412","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мірошниченко Юрій Романович",NA
"Мірошниченко Юрій Романович","Верховна Рада України","Голова підкомітету з питань реформування пенітенціарної системи, діяльності органів виконання покарань та пробації Комітету Верховної Ради України з питань законодавчого забезпечення правоохоронної діяльності, народний депутат України","nacp_1f8984dd-bbe6-43de-9a37-28d9b50048eb","Мірошниченко","FALSE","Романович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1f8984dd-bbe6-43de-9a37-28d9b50048eb","Юрій","TRUE",0,"car","LX570","",2009-02-05,"FALSE",NA,"1","2008",NA,"LEXUS","Автомобіль легковий","1477051902331","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мірошниченко Юрій Романович",NA
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Мірошніченко","FALSE","Володимирович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Іван","TRUE",0,"moto","K1200LT","",2008-09-05,"FALSE",NA,"1","2008","1476877978078","BMW","Мотоцикл (мопед)","1476877978078","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мірошніченко Іван Володимирович",NA
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Мірошніченко","FALSE","Володимирович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Іван","FALSE",141312,"moto","FLHX STREET GLIDE","",2016-09-14,"FALSE",NA,"1","2012","1490639757981","HARLEY-DAVIDSON","Мотоцикл (мопед)","1490639757981","Власність","",NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Іван Володимирович",NA
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Мірошніченко","FALSE","Володимирович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Іван","TRUE",0,"other","91Н","ПРИЧІП ЛЕГКОВИЙ-В",2013-09-11,"FALSE",NA,"1","2013","1476878421640","КНОТТ","Інше","1476878421640","Власність","",NA,"2",NA,NA,NA,NA,NA,"Мірошніченко Іван Володимирович",NA
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Мірошніченко","FALSE","Володимирович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Іван","FALSE",1000,"car","965А","",2016-03-03,"FALSE",NA,"1","1967","1490629223902","ЗАЗ","Автомобіль легковий","1490629223902","Власність","",NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Іван Володимирович",NA
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Мірошніченко","FALSE","Володимирович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Іван","FALSE",380000,"car","S 550","",2011-10-18,"FALSE",NA,"1","2008","1476877726302","Mersedes-Benz","Автомобіль легковий","1476877726302","Власність","",NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Іван Володимирович",NA
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE",95013,"water_transport","Silver Eagle Cabin","",2006-06-30,"FALSE","0","1","2006","1476801100340","","Водний засіб","1476801100340","Власність","",NA,NA,NA,"1",NA,NA,NA,"Міщенко Сергій Григорович",NA
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","TRUE",0,"water_transport","Bombardier RXT, BRP","",2007-05-30,"FALSE","0","1475834655698","2007","1476802892161","BRP","Водний засіб","1476802892161","Власність","",NA,"2",NA,"0",NA,NA,NA,"Міщенко Тетяна Валентинівна","дружина"
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","TRUE",0,"other","8904","Причіп бортовий",2007-06-19,"FALSE","0","1475834655698","2007","1476803223823","ПГМФ","Інше","1476803223823","Власність","",NA,"2",NA,NA,NA,NA,NA,"Міщенко Тетяна Валентинівна","дружина"
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","TRUE",0,"truck","TRANSPORTER","",2014-05-23,"FALSE","0","1","2014","1476801458657","VOLKSWAGEN","Автомобіль вантажний","1476801458657",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Міщенко Сергій Григорович",NA
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","TRUE",0,"car","GRAND VITARA","",2006-06-16,"FALSE","0","1475834655698","2006","1476802619000","SUZUKI","Автомобіль легковий","1476802619000","Власність","",NA,"2",NA,NA,NA,NA,NA,"Міщенко Тетяна Валентинівна","дружина"
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","TRUE",0,"other","8902","Причіп для пер.човнів",2006-10-12,"FALSE","0","1475834655698","2006","1476803508533","ПГМФ","Інше","1476803508533","Власність","",NA,"2",NA,NA,NA,NA,NA,"Міщенко Тетяна Валентинівна","дружина"
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","FALSE",436852,"car","Highlander","",2011-04-22,"FALSE",NA,"1490296629611","2011","1490301573505","Toyota","Автомобіль легковий","1490301573505","Власність","",NA,NA,NA,NA,NA,NA,NA,"Молоток Алла Олександрівна","дружина"
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","FALSE",15000,"car","EX25","",2017-12-31,"FALSE",NA,"1490296629611","2013","1521535686338","INFINITI","Автомобіль легковий","1521535686338","Власність","",NA,NA,NA,NA,NA,NA,NA,"Молоток Алла Олександрівна","дружина"
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","FALSE",1634532,"car","GLЕ-400","",2017-12-28,"FALSE",NA,"1490296629611","2017","1490301279851","Mercedes-Benz","Автомобіль легковий","1490301279851","Власність","",NA,NA,NA,NA,NA,NA,NA,"Молоток Алла Олександрівна","дружина"
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","TRUE",0,"car","S 500L","",2016-12-26,"FALSE",NA,"1490296629611","2016","1490301715973","Mercedes-Benz","Автомобіль легковий","1490301715973",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Молоток Алла Олександрівна","дружина"
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE",175000,"car","S80","",2008-10-12,"FALSE",NA,"1477693133047","2007","1490988215369","Вольво","Автомобіль легковий","1490988215369","Власність","",NA,NA,NA,NA,NA,NA,NA,"Мороко Тетьяна Олексіївна","дружина"
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE",480000,"car","Мультивен","",2013-10-14,"FALSE",NA,"1","2013","1490988113135","Фольксваген","Автомобіль легковий","1490988113135","Власність","",NA,NA,NA,NA,NA,NA,NA,"Мороко Юрій Миколайович",NA
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE",175000,"car","РХ 350","",2008-07-21,"FALSE",NA,"1","2007","1490987902452","Лексус","Автомобіль легковий","1490987902452","Власність","",NA,NA,NA,NA,NA,NA,NA,"Мороко Юрій Миколайович",NA
"Мосійчук Ігор Володимирович","Верховна Рада України","народний депутат України","nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Мосійчук","FALSE","Володимирович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Ігор","TRUE",0,"car","Coupe","",2015-06-11,"FALSE",NA,"1488889158148","2006","1488891275404","Hyundai ","Автомобіль легковий","1488891275404","Власність","",NA,"2",NA,NA,NA,NA,NA,"Карпенко Владлена Леонідівна","дружина"
"Мосійчук Ігор Володимирович","Верховна Рада України","народний депутат України","nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Мосійчук","FALSE","Володимирович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Ігор","FALSE",149000,"car","LX570","",2015-01-22,"FALSE",NA,"1","2008","1477748200339","LEXUS","Автомобіль легковий","1477748200339","Власність","",NA,NA,NA,NA,NA,NA,NA,"Мосійчук Ігор Володимирович",NA
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","TRUE",0,"other","QUAD 2M","причіп (платформа)",2009-08-19,"FALSE",NA,"1","2009","1477738971738","STEMA MT 0751","Інше","1477738971738","Власність","",NA,"2",NA,NA,NA,NA,NA,"Москаленко Ярослав Миколайович",NA
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","TRUE",0,"other","SKO24","Н/причіп-рефрижератор",2013-04-17,"FALSE",NA,"1477544017794","2007","1477557075641","SCHMITZ","Інше","1477557075641","Власність","",NA,"2",NA,NA,NA,NA,NA,"Москаленко Інна Олександрівна","дружина"
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","TRUE",0,"other","NQR71R","Фургон-С",2012-08-21,"FALSE",NA,"1","2008","1477672977391","ISUZU","Інше","1477672977391","Власність","",NA,"2",NA,NA,NA,NA,NA,"Москаленко Ярослав Миколайович",NA
