"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","emitent_ukr_fullname","emitent_ua_firstname","emitent_type","emitent_ua_lastname","emitent_eng_company_address","emitent","emitent_ukr_company_address","amount","subTypeProperty1","person","emitent_ukr_company_name","emitent_ua_sameRegLivingAddress","emitent_eng_fullname","cost","emitent_eng_company_name","otherObjectType","subTypeProperty2","emitent_eng_company_code","dnt_amount_hidden","emitent_ua_company_code","owningDate","emitent_eng_sameRegLivingAddress","iteration","emitent_ua_middlename","emitent_ua_company_name","dnt_cost_hidden","typeProperty","object_id","ownershipType","otherOwnership","percent.ownership","emitent_eng_lastname","emitent_eng_middlename","emitent_eng_firstname","subTypeProperty","emitent_ukr_lastname","emitent_ukr_middlename","emitent_ukr_firstname","emitent_ua_company_code_extendedstatus","amount_extendedstatus","cost_extendedstatus","owningDate_extendedstatus","emitent_ukr_company_address_extendedstatus","emitent_extendedstatus","emitent_eng_company_address_extendedstatus","emitent_eng_company_code_extendedstatus","declarant","subjectRelation"
"Корнацький Аркадій Олексійович","Верховна Рада України","народний депутат України","nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Корнацький","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Аркадій","","","Юридична особа, зареєстрована за кордоном","","","j","","8000000","","1","(В СТАНІ ЛІКВІДАЦІЇ) Відкрите акціонерне товариство ""Швидкісні платні автомобільні вулиці (дороги)","","","0.01","na","","","7732115323","FALSE","",2001-08-03,"","1477641483211","","","FALSE","Акції","1477641483211","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"2","0","Корнацький Аркадій Олексійович",NA
"Король Віктор Миколайович","Верховна рада України","народний депутат України","nacp_1a24cba3-68ea-455c-bb78-8ddcfc4c568b","Король","FALSE","Миколайович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1a24cba3-68ea-455c-bb78-8ddcfc4c568b","Віктор","","","Юридична особа, зареєстрована в Україні","","","j","","1886","","1477641409815","","","","25","","","","","FALSE","",2008-10-30,"","1491377494578","","ВАТ ""Житомирське АТП 11854""","FALSE","Акції","1491377494578","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,"Король Ніна Аркадіївна","дружина"
"Котвіцький Ігор Олександрович","Верховна Рада України","Народний депутат України","nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Котвіцький","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Ігор","","","Юридична особа, зареєстрована в Україні","","","j","","44785","Облігації підприємств","1","","","","7683762","","","","","FALSE","34486072",2017-09-29,"","1520263999118","","ТОВ Експлуатаційна компанія Сервіс","FALSE","Боргові цінні папери","1520263999118","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Котвіцький Ігор Олександрович",NA
"Кришин Олег Юрійович","Верховна Рада України","Народний депутат України, Секретар Комітету Верховної Ради України з питань податкової та митної політики","nacp_f1860659-211f-4253-b5e9-68f69c2df8d9","Кришин","FALSE","Юрійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f1860659-211f-4253-b5e9-68f69c2df8d9","Олег","","","Юридична особа, зареєстрована за кордоном","","Trident Chamders, P.O Box146, Road Town, Tortola,British Virgin Islands","j","Трайдент Чамберс, ПО бокс 146,Роад Таун, Тортола, Британські Вергінські острови","2667","","1474033595520","ЛИДЛЕНД ЛТД","","","0","LEEDLAND LTD","","","1477306","FALSE","",2012-06-01,"","1477406713729","","","TRUE","Акції","1477406713729","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,NA,NA,"Кришин Юрій Іванович","батько"
"Купрієнко Олег Васильович","Верховна Рада України, комітет з питань Регламенту та організації роботи Верховної ради України","народний депутат України, заступник голови комітету з питань Регламенту та організації роботи Верховної Ради України ","nacp_1c5463d9-84ae-47c0-a088-3be6b4c5c33b","Купрієнко","FALSE","Васильович",2018-02-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1c5463d9-84ae-47c0-a088-3be6b4c5c33b","Олег","","","!немає даних","","","1477626856794","","1762","","1477626856794","","","","26430","","","","","FALSE","",2014-11-14,"","1477632104709","","","FALSE","Акції","1477632104709","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"Купрієнко Тетяна Олександрівна","дружина"
"Кучер Микола Іванович","Верховна Рада України","народний депутат України","nacp_210f622c-8795-4666-bdc2-848043d90e84","Кучер","TRUE","Іванович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210f622c-8795-4666-bdc2-848043d90e84","Микола","","","Юридична особа, зареєстрована в Україні","","","j","","8706","Облігації підприємств","1489875364115","","","","87","","","","","FALSE","33744388",2013-09-05,"","1523031095826","","ТОВ ""Сервіс-Технобуд""","FALSE","Боргові цінні папери","1523031095826","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Кучер Наталія Афанасіївна","дружина"
"Кучер Микола Іванович","Верховна Рада України","народний депутат України","nacp_210f622c-8795-4666-bdc2-848043d90e84","Кучер","TRUE","Іванович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210f622c-8795-4666-bdc2-848043d90e84","Микола","","","Юридична особа, зареєстрована за кордоном","","Post Office box 957, Road Town, Tortola, British Virgin Islands ","j","Поштовий індекс 957, Роуд Таун Тортола, Британські Віргінські острови","1","","1","Тенсі Холдінгс","","","0","Tansy Holdings Ltd.","","","1870404","FALSE","",2015-06-23,"","1523031215594","","","TRUE","Акції","1523031215594","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"Кучер Микола Іванович",NA
"Кучер Микола Іванович","Верховна Рада України","народний депутат України","nacp_210f622c-8795-4666-bdc2-848043d90e84","Кучер","TRUE","Іванович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_210f622c-8795-4666-bdc2-848043d90e84","Микола","","","Юридична особа, зареєстрована в Україні","","","j","","1604","Облігації підприємств","1489875364115","","","","87","","","","","FALSE","337434388",2016-07-13,"","1523030986196","","ТОВ ""Сервіс-Технобуд""","FALSE","Боргові цінні папери","1523030986196","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Кучер Наталія Афанасіївна","дружина"
"Лаврик Олег Васильович","Верховна Рада України","Народний депутат України","nacp_257570df-5119-4312-81f6-9af483f7c7a4","Лаврик","FALSE","Васильович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_257570df-5119-4312-81f6-9af483f7c7a4","Олег","","","Юридична особа, зареєстрована в Україні","","","j","","68879","","1475485048343","","","","68879","","","","","FALSE","00114086",NA,"","1477604195670","","ПАТ ""Південьзахіделектромережбуд""","FALSE","Акції","1477604195670","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"Лаврик Наталія Орестівна","дружина"
"Лаврик Олег Васильович","Верховна Рада України","Народний депутат України","nacp_257570df-5119-4312-81f6-9af483f7c7a4","Лаврик","FALSE","Васильович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_257570df-5119-4312-81f6-9af483f7c7a4","Олег","","","Юридична особа, зареєстрована в Україні","","","j","","14785","","1475485048343","","","","1478.5","","","","","FALSE","09801546",NA,"","1477603879782","","ПАТ АКБ ""Львів""","FALSE","Акції","1477603879782","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"Лаврик Наталія Орестівна","дружина"
"Лаврик Олег Васильович","Верховна Рада України","Народний депутат України","nacp_257570df-5119-4312-81f6-9af483f7c7a4","Лаврик","FALSE","Васильович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_257570df-5119-4312-81f6-9af483f7c7a4","Олег","","","Юридична особа, зареєстрована в Україні","","","j","","130226","","1475485048343","","","","32556.5","","","","","FALSE","13830007",NA,"","1477604328949","","ПАТ АТП ""Агротранссервіс""","FALSE","Акції","1477604328949","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"Лаврик Наталія Орестівна","дружина"
"Ланьо Михайло Іванович","Верховна Рада України","Народний депутат","nacp_37b19555-3493-4e11-9c99-d6e80ef6f318","Ланьо","FALSE","Іванович",2018-03-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_37b19555-3493-4e11-9c99-d6e80ef6f318","Михайло","","","Юридична особа, зареєстрована в Україні","","","j","","311700","","1476776443793","","","","100","","","","","FALSE","22087349",2007-02-08,"","1476950649643","","ВКТ""Монінвест""","FALSE","Акції","1476950649643","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ланьо Маріанна Володимирівна","дружина"
"Лещенко Сергій Анатолійович","Верховна Рада України","Народний депутат України","nacp_00799ee6-4e53-4993-87f0-d48ccd158805","Лещенко","TRUE","Анатолійович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_00799ee6-4e53-4993-87f0-d48ccd158805","Сергій","","","Юридична особа, зареєстрована в Україні","","","j","","24","","1","","","","24000","","","","","FALSE","33942033",2007-11-02,"","1476548157129","","ТОВ ""КУА ""Фоїл Ессет Менеджмент Юкрейн""","FALSE","Інвестиційні сертифікати","1476548157129","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Лещенко Сергій Анатолійович",NA
"Литвин Володимир Михайлович","Верховна Рада України","Народний депутат України","nacp_070f70a7-ba5d-4791-bbfa-746f70848ed6","Литвин","FALSE","Михайлович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_070f70a7-ba5d-4791-bbfa-746f70848ed6","Володимир",NA,"","Юридична особа, зареєстрована в Україні","",NA,"j",NA,"1",NA,"1476110109742","","",NA,"10","","Приватизаційний майновий сертифікат",NA,NA,"FALSE",NA,1996-09-23,"",NA,"","Державний спеціалізований комерційний ощадний банк України","FALSE","Інше","1476113292140","Власність","",NA,"","","","","","","","2",NA,NA,NA,NA,NA,NA,NA,"Литвин Тетяна Костянтинівна","дружина"
"Литвин Володимир Михайлович","Верховна Рада України","Народний депутат України","nacp_070f70a7-ba5d-4791-bbfa-746f70848ed6","Литвин","FALSE","Михайлович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_070f70a7-ba5d-4791-bbfa-746f70848ed6","Володимир",NA,"","Юридична особа, зареєстрована в Україні","",NA,"j",NA,"1",NA,"1","","",NA,"10","","Приватизаційний майновий сертифікат",NA,NA,"FALSE",NA,1996-09-23,"",NA,"","Державний спеціалізований комерційний ощадний банк України","FALSE","Інше","1476112994382","Власність","",NA,"","","","","","","","2",NA,NA,NA,NA,NA,NA,NA,"Литвин Володимир Михайлович",NA
"Лівік Олександр Петрович","Верховна рада України","Народний депутат України ","nacp_c9fd33c4-9e5f-43ee-842b-97b53a796045","Лівік","FALSE","Петрович",2018-03-16,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9fd33c4-9e5f-43ee-842b-97b53a796045","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","689","","1477637868214","","","","213.5","","","","","FALSE","00414090",2017-07-07,"","1520341277539","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗЕЛЕНИЙ ГАЙ""","FALSE","Акції","1520341277539","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Лівік Катерина  Вікентіївна","дружина"
"Лівік Олександр Петрович","Верховна рада України","Народний депутат України ","nacp_c9fd33c4-9e5f-43ee-842b-97b53a796045","Лівік","FALSE","Петрович",2018-03-16,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9fd33c4-9e5f-43ee-842b-97b53a796045","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","2082","","1477637868214","","","","0.1","","","","","FALSE","00310781",1997-01-01,"","1477824861984","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ВОЗКО""","FALSE","Акції","1477824861984","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Лівік Катерина  Вікентіївна","дружина"
"Лівік Олександр Петрович","Верховна рада України","Народний депутат України ","nacp_c9fd33c4-9e5f-43ee-842b-97b53a796045","Лівік","FALSE","Петрович",2018-03-16,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9fd33c4-9e5f-43ee-842b-97b53a796045","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","320","","1477637868214","","","","0.25","","","","","FALSE","05502098",2002-07-10,"","1477823814317","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ШКІРСИРОВИННИЙ ЗАВОД""","FALSE","Акції","1477823814317","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Лівік Катерина  Вікентіївна","дружина"
"Льовочкін Сергій Володимирович","Верховна Рада України","народний депутат України, член Комітету Верховної Ради України з питань національної безпеки і оборони ","nacp_ed3c9066-0d6f-4f35-9dc7-ce5ff9a8958c","Льовочкін","TRUE","Володимирович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ed3c9066-0d6f-4f35-9dc7-ce5ff9a8958c","Сергій","","","Юридична особа, зареєстрована в Україні","","","j","","100","","1","","","","25","","","","","FALSE","21560766",2003-07-17,"","1477758422744","","ПАТ ""УКРТЕЛЕКОМ""","FALSE","Акції","1477758422744","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Льовочкін Сергій Володимирович",NA
"Льовочкіна Юлія Володимирівна","Верховна Рада України","Народний депутат України, член комітету Верховної Ради України у закордонних справах","nacp_df91d497-4298-4746-ae7c-0eefedba3fa5","Льовочкіна","TRUE","Володимирівна",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_df91d497-4298-4746-ae7c-0eefedba3fa5","Юлія","","","Юридична особа, зареєстрована за кордоном","","28 ANTHOUPOLEOS AVENUE, LAKATAMIA, 2301, NICOSIA, CYPRUS","j","28 Антуполеос авеню, Лакатамія, 2301, Нікосія, Кіпр","5000","","1","ТЕРФЕЛ ВЕНЧЕЗ ЛІМІТЕД","","","48939","TERFEL VENTURES LIMITED","","","HE259552","FALSE","",2010-01-01,"","1477669649618","","","FALSE","Акції","1477669649618","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Льовочкіна Юлія Володимирівна",NA
"Льовочкіна Юлія Володимирівна","Верховна Рада України","Народний депутат України, член комітету Верховної Ради України у закордонних справах","nacp_df91d497-4298-4746-ae7c-0eefedba3fa5","Льовочкіна","TRUE","Володимирівна",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_df91d497-4298-4746-ae7c-0eefedba3fa5","Юлія","","","Юридична особа, зареєстрована за кордоном","","11, KO, ANTHOUPOLI, 2302, NICOSIA, CYPRUS","j","11, КО, АНТОУПОЛІ, 2302, НІКОСІЯ, КІПР","5000","","1","ВОЛОМАТА ІНВЕСТМЕНТС ЛІМІТЕД","","","52535","VOLOMATA INVESTMENTS LIMITED","","","HE275757","FALSE","",2010-01-01,"","1477670707993","","","FALSE","Акції","1477670707993","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Льовочкіна Юлія Володимирівна",NA
"Льовочкіна Юлія Володимирівна","Верховна Рада України","Народний депутат України, член комітету Верховної Ради України у закордонних справах","nacp_df91d497-4298-4746-ae7c-0eefedba3fa5","Льовочкіна","TRUE","Володимирівна",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_df91d497-4298-4746-ae7c-0eefedba3fa5","Юлія","","","Юридична особа, зареєстрована за кордоном","","11, KO, ANTHOUPOLI, 2302, NICOSIA, CYPRUS","j","11, КО, АНТОУПОЛІ, 2302, НІКОСІЯ, КІПР","1000","","1","РАСІКА ІНВЕСТМЕНТС ЛІМІТЕД","","","10233","RASICA INVESTMENTS LIMITED","","","HE288346","FALSE","",2011-01-01,"","1477669334508","","","FALSE","Акції","1477669334508","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Льовочкіна Юлія Володимирівна",NA
"Льовочкіна Юлія Володимирівна","Верховна Рада України","Народний депутат України, член комітету Верховної Ради України у закордонних справах","nacp_df91d497-4298-4746-ae7c-0eefedba3fa5","Льовочкіна","TRUE","Володимирівна",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_df91d497-4298-4746-ae7c-0eefedba3fa5","Юлія","","","Юридична особа, зареєстрована в Україні","","","j","","2791","","1","","","","29570645","","","","","FALSE","21665382",2007-07-31,"","1477668109130","","АБ ""Кліринговий дім""","FALSE","Акції","1477668109130","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Льовочкіна Юлія Володимирівна",NA
"Матвієнков Сергій Анатолійович","Верховна Рада України","народний депутат України","nacp_ad9e9d73-e148-4a3a-900b-6b97e89edd68","Матвієнков","TRUE","Анатолійович",2018-03-15,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ad9e9d73-e148-4a3a-900b-6b97e89edd68","Сергій","","","Юридична особа, зареєстрована в Україні","","","j","","229108","","1","","","","57277","","","","","FALSE","00191129",1998-10-28,"","1476727840647","","ПРАТ ""ММК ІМЕНІ ІЛЛІЧА""","FALSE","Акції","1476727840647","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Матвієнков Сергій Анатолійович",NA
"Мельник Сергій Іванович","Верховна Рада України","Народний депутат України, Заступник голови Комітету Верховної Ради України з питань бюджету","nacp_64cb33e6-56a0-4ac5-ad26-ec80a1c32ebe","Мельник","FALSE","Іванович",2018-03-13,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_64cb33e6-56a0-4ac5-ad26-ec80a1c32ebe","Сергій","","","Юридична особа, зареєстрована в Україні","","","j","","14","","1","","","","4","","","","","FALSE","00213440",1994-09-30,"","1520348373529","","ПАТ ""Укрелектроапарат""","FALSE","Акції","1520348373529","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мельник Сергій Іванович",NA
"Мельник Сергій Іванович","Верховна Рада України","Народний депутат України, Заступник голови Комітету Верховної Ради України з питань бюджету","nacp_64cb33e6-56a0-4ac5-ad26-ec80a1c32ebe","Мельник","FALSE","Іванович",2018-03-13,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_64cb33e6-56a0-4ac5-ad26-ec80a1c32ebe","Сергій","","","Юридична особа, зареєстрована в Україні","","","j","","1","","1","","","","2603","","Майновий пай","","","FALSE","00000000",2005-09-19,"","1520348687196","","КСП ""Бужок""","FALSE","Інше","1520348687196","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мельник Сергій Іванович",NA
"Мельниченко Володимир Володимирович","Верховна Рада України","Народний депутат України","nacp_89b5f53a-9483-4485-8946-e7556b6ec120","Мельниченко","FALSE","Володимирович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_89b5f53a-9483-4485-8946-e7556b6ec120","Володимир","","","Юридична особа, зареєстрована в Україні","","","j","","143","","1","","","","29024","","облігація внутрішньої державної позики","","","FALSE","00013480",2017-12-28,"","1521781766079","","Міністерство фінансів України","FALSE","Інше","1521781766079","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мельниченко Володимир Володимирович",NA
"Мірошниченко Юрій Романович","Верховна Рада України","Голова підкомітету з питань реформування пенітенціарної системи, діяльності органів виконання покарань та пробації Комітету Верховної Ради України з питань законодавчого забезпечення правоохоронної діяльності, народний депутат України","nacp_1f8984dd-bbe6-43de-9a37-28d9b50048eb","Мірошниченко","FALSE","Романович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1f8984dd-bbe6-43de-9a37-28d9b50048eb","Юрій","","","Юридична особа, зареєстрована в Україні","","","j","","14","","1","","","","3.5","","","","","FALSE","22465515",1998-12-30,"","1477052303574","","Публічне акціонерне товариство ""ЕКСІМНАФТОПРОДУКТ""","FALSE","Акції","1477052303574","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошниченко Юрій Романович",NA
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","","","Юридична особа, зареєстрована в Україні","","","j","","1044554","","1","","","","261138.5","","","","","FALSE","23996290",2008-10-20,"","1490302007227","","ПАТ ""Шосткинське АТП 15962""","FALSE","Акції","1490302007227","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Молоток Ігор Федорович",NA
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","","","Юридична особа, зареєстрована в Україні","","","j","","50","","1","","","","500","","","","","FALSE","14006101",2011-02-11,"","1490302200780","","ПрАТ ""Шосткинська телекомпанія ""Телеком-Сервіс""","FALSE","Акції","1490302200780","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Молоток Ігор Федорович",NA
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","","","Юридична особа, зареєстрована в Україні","","","j","","24750","","1477544017794","","","","1000","","","","","FALSE","33695095",2014-10-27,"","1477559607375","","ПАТ ""БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ""","FALSE","Акції","1477559607375","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Москаленко Інна Олександрівна","дружина"
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","","","Юридична особа, зареєстрована в Україні","","","j","","300","","1477544017794","","","","1000","","","","","FALSE","33695095",2015-01-27,"","1477560004853","","ПАТ ""БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ""","FALSE","Акції","1477560004853","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Москаленко Інна Олександрівна","дружина"
"Новинський Вадим Владиславович","Верховна Рада України","Народний депутат","nacp_da4751c5-5375-45ed-865c-0327e4709f03","Новинський","FALSE","Владиславович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_da4751c5-5375-45ed-865c-0327e4709f03","Вадим","","","Юридична особа, зареєстрована за кордоном","","Arch. Makariou III, 155 Proteas House, 5th floor 3026, Limassol, Cyprus","j","Арх. Макаріу ІІІ, 155 Протеас Хаус, 5 поверх, Лімассол, Кіпр","1000","","1","ЄРНАМІО КОНСАЛТІНГ ЛТД","","","0","YERNAMIO CONSULTING LND","","","250950","FALSE","",2009-06-10,"","1477480756675","","","TRUE","Акції","1477480756675","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"Новинський Вадим Владиславович",NA
"Новинський Вадим Владиславович","Верховна Рада України","Народний депутат","nacp_da4751c5-5375-45ed-865c-0327e4709f03","Новинський","FALSE","Владиславович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_da4751c5-5375-45ed-865c-0327e4709f03","Вадим","","","Юридична особа, зареєстрована за кордоном","","Zinas Kanther and Origenous 3035, Limassol, Cyprus","j","Зінас Кантер енд Орігенус 3035, Лімасол, Кіпр","3000","","1","Ловітіа Інвестментс Лтд ","","","0","Lovitia Investments LTD ","","","303560","FALSE","",2012-03-26,"","1477480000192","","","TRUE","Акції","1477480000192","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"Новинський Вадим Владиславович",NA
"Новинський Вадим Владиславович","Верховна Рада України","Народний депутат","nacp_da4751c5-5375-45ed-865c-0327e4709f03","Новинський","FALSE","Владиславович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_da4751c5-5375-45ed-865c-0327e4709f03","Вадим","","","Юридична особа, зареєстрована за кордоном","","Spetson, 4 Agios Nikolaos,3100, Cyprus","j","Спетсон, 4 Агіос Ніколас 3100, Лімассол, Кіпр","1000","","1","Комісіано Інвестменс Лтд","","","0","Komisiano Investments Ltd","","","303951","FALSE","",2012-03-30,"","1477479604114","","","TRUE","Акції","1477479604114","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"Новинський Вадим Владиславович",NA
"Новинський Вадим Владиславович","Верховна Рада України","Народний депутат","nacp_da4751c5-5375-45ed-865c-0327e4709f03","Новинський","FALSE","Владиславович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_da4751c5-5375-45ed-865c-0327e4709f03","Вадим","","","Юридична особа, зареєстрована за кордоном","","Arch. Makariou III, 155 Proteas House, 5th floor 3026, Limassol, Cyprus","j","Арх. Макаріу ІІІ, 155 Протеас Хаус, 5 поверх, Лімассол, Кіпр","250000","","1","ЕНЕРДЖІЗ ІНВЕСТМЕНС ЛІМІТЕД ","","","0","ENERGEES INVESTMENTS LIMITED","","","172997","FALSE","",2006-02-27,"","1477567641478","","","TRUE","Акції","1477567641478","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"Новинський Вадим Владиславович",NA
"Одарченко Юрій Віталійович","Верховна Рада України","Народний депутат України","nacp_9da85edc-de54-45ce-bc5c-b88d671ac3f9","Одарченко","FALSE","Віталійович",2018-03-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_9da85edc-de54-45ce-bc5c-b88d671ac3f9","Юрій","","","Юридична особа, зареєстрована в Україні","","","j","","62515","","1","","","","21880.25","","","","","FALSE","21274492",2016-04-28,"","1476443877103","","ПАТ ""Будівельна компанія ""Будмеханізація""","FALSE","Акції","1476443877103","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Одарченко Юрій Віталійович",NA
